TRANSACTION_ID,TRANS_DT,STORE_ID,CUSTOMER_ID,PRODUCT_ID,DEP,SUBDEP,CAT,SUBCAT,QUANTITY,UNIT_COST,UNIT_PRICE,FEATURE
2052101,2013-11-13 00:00:00,7,5101256,3503,367,21,93,270,1,1.5367,5.99,Regular
3049921,2013-11-13 00:00:00,8,3844214,3503,367,21,93,270,1,1.535,5.99,Regular
3048779,2013-11-13 00:00:00,8,769193,3503,367,21,93,270,1,1.535,5.99,Regular
3048156,2013-11-13 00:00:00,8,662572,3503,367,21,93,270,4,1.535,5.99,Regular
4458562,2013-11-13 00:00:00,9,5895328,3503,367,21,93,270,1,1.5365,5.99,Regular
4458532,2013-11-13 00:00:00,9,5895369,3503,367,21,93,270,1,1.5365,5.99,Regular
7224232,2013-11-13 00:00:00,12,1415186,3503,367,21,93,270,1,1.5364,5.99,Regular
7224183,2013-11-13 00:00:00,12,1415169,3503,367,21,93,270,1,1.5364,5.99,Regular
7788739,2013-11-13 00:00:00,13,NULL,3503,367,21,93,270,1,1.5431,5.99,Regular
8385505,2013-11-13 00:00:00,14,5733732,3503,367,21,93,270,1,1.5394,5.99,Regular
10951733,2013-11-14 00:00:00,17,2228772,3503,367,21,93,270,1,1.545,5.99,Regular
11560810,2013-11-14 00:00:00,18,2281033,3503,367,21,93,270,1,1.5419,5.99,Regular
13109076,2013-11-14 00:00:00,21,5707468,3503,367,21,93,270,1,1.5404,5.99,Regular
14790812,2013-11-14 00:00:00,23,5218857,3503,367,21,93,270,1,1.5414,5.99,Regular
14791402,2013-11-14 00:00:00,23,5224609,3503,367,21,93,270,1,1.5414,5.99,Regular
16434119,2013-11-14 00:00:00,25,NULL,3503,367,21,93,270,1,1.5387,5.99,Regular
16434061,2013-11-14 00:00:00,25,3920056,3503,367,21,93,270,1,1.5387,5.99,Regular
17781832,2013-11-14 00:00:00,27,NULL,3503,367,21,93,270,1,1.5374,5.99,Regular
17244759,2013-11-14 00:00:00,26,4201335,3503,367,21,93,270,1,1.5396,5.99,Regular
17244759,2013-11-14 00:00:00,26,4201317,3503,367,21,93,270,1,1.5396,5.99,Regular
18413027,2013-11-14 00:00:00,28,22404,3503,367,21,93,270,1,1.537,5.99,Regular
18413032,2013-11-14 00:00:00,28,22415,3503,367,21,93,270,1,1.537,5.99,Regular
18412672,2013-11-14 00:00:00,28,NULL,3503,367,21,93,270,1,1.537,5.99,Regular
22964144,2013-11-14 00:00:00,35,3476398,3503,367,21,93,270,1,1.5407,5.99,Regular
22964626,2013-11-14 00:00:00,35,5262503,3503,367,21,93,270,1,1.5407,5.99,Regular
22963777,2013-11-14 00:00:00,35,3484477,3503,367,21,93,270,2,1.5407,5.99,Regular
25757008,2013-11-14 00:00:00,40,5644076,3503,367,21,93,270,1,1.5425,5.99,Regular
694583,2013-11-14 00:00:00,6,245347,3503,367,21,93,270,1,1.536,5.99,Regular
693980,2013-11-14 00:00:00,6,110418,3503,367,21,93,270,1,1.536,5.99,Regular
3050567,2013-11-14 00:00:00,8,1384276,3503,367,21,93,270,1,1.535,5.99,Regular
3051949,2013-11-14 00:00:00,8,598811,3503,367,21,93,270,1,1.535,5.99,Regular
3051988,2013-11-14 00:00:00,8,2466916,3503,367,21,93,270,2,1.535,5.99,Regular
3050896,2013-11-14 00:00:00,8,837152,3503,367,21,93,270,1,1.535,5.99,Regular
3051206,2013-11-14 00:00:00,8,14109,3503,367,21,93,270,1,1.535,5.99,Regular
5490234,2013-11-14 00:00:00,10,1106629,3503,367,21,93,270,1,1.5364,5.99,Regular
7224917,2013-11-14 00:00:00,12,1439910,3503,367,21,93,270,1,1.5364,5.99,Regular
7225341,2013-11-14 00:00:00,12,5700643,3503,367,21,93,270,1,1.5364,5.99,Regular
7225301,2013-11-14 00:00:00,12,5700674,3503,367,21,93,270,1,1.5364,5.99,Regular
7789235,2013-11-14 00:00:00,13,1564562,3503,367,21,93,270,1,1.5431,5.99,Regular
8953693,2013-11-14 00:00:00,15,5825221,3503,367,21,93,270,1,1.5371,5.99,Regular
8953722,2013-11-14 00:00:00,15,5825218,3503,367,21,93,270,1,1.5371,5.99,Regular
8954541,2013-11-14 00:00:00,15,NULL,3503,367,21,93,270,1,1.5371,5.99,Regular
8954793,2013-11-14 00:00:00,15,3617754,3503,367,21,93,270,1,1.5371,5.99,Regular
8955047,2013-11-14 00:00:00,15,NULL,3503,367,21,93,270,1,1.5371,5.99,Regular
10278767,2013-11-15 00:00:00,16,2077932,3503,367,21,93,270,1,1.5475,5.99,Regular
13113108,2013-11-15 00:00:00,21,3026038,3503,367,21,93,270,1,1.5404,5.99,Regular
13113184,2013-11-15 00:00:00,21,5295,3503,367,21,93,270,1,1.5404,5.99,Regular
13113135,2013-11-15 00:00:00,21,3026075,3503,367,21,93,270,1,1.5404,5.99,Regular
14792171,2013-11-15 00:00:00,23,3481793,3503,367,21,93,270,1,1.5414,5.99,Regular
14792136,2013-11-15 00:00:00,23,3481795,3503,367,21,93,270,1,1.5414,5.99,Regular
19489140,2013-11-15 00:00:00,30,4535501,3503,367,21,93,270,1,1.5437,5.99,Regular
20974150,2013-11-15 00:00:00,33,NULL,3503,367,21,93,270,1,1.5367,5.99,Regular
20973252,2013-11-15 00:00:00,33,NULL,3503,367,21,93,270,1,1.5367,5.99,Regular
21942854,2013-11-15 00:00:00,34,5122121,3503,367,21,93,270,1,1.5356,5.99,Regular
21940831,2013-11-15 00:00:00,34,5030527,3503,367,21,93,270,1,1.5356,5.99,Regular
21940630,2013-11-15 00:00:00,34,5776304,3503,367,21,93,270,1,1.5356,5.99,Regular
21942247,2013-11-15 00:00:00,34,362690,3503,367,21,93,270,1,1.5356,5.99,Regular
22966256,2013-11-15 00:00:00,35,5144521,3503,367,21,93,270,1,1.5407,5.99,Regular
22966097,2013-11-15 00:00:00,35,5153928,3503,367,21,93,270,1,1.5407,5.99,Regular
22965359,2013-11-15 00:00:00,35,5143642,3503,367,21,93,270,2,1.5407,2.99,Regular
25070983,2013-11-15 00:00:00,39,5236141,3503,367,21,93,270,1,1.5397,5.99,Regular
25072286,2013-11-15 00:00:00,39,5535537,3503,367,21,93,270,1,1.5397,5.99,Regular
25758272,2013-11-15 00:00:00,40,3724424,3503,367,21,93,270,1,1.5425,5.99,Regular
230963,2013-11-15 00:00:00,5,NULL,3503,367,21,93,270,1,1.5396,5.99,Regular
702199,2013-11-15 00:00:00,6,2197106,3503,367,21,93,270,1,1.536,5.99,Regular
2055437,2013-11-15 00:00:00,7,519152,3503,367,21,93,270,1,1.5367,5.99,Regular
2055273,2013-11-15 00:00:00,7,457975,3503,367,21,93,270,1,1.5367,5.99,Regular
3054232,2013-11-15 00:00:00,8,645326,3503,367,21,93,270,1,1.535,5.99,Regular
5492031,2013-11-15 00:00:00,10,5720134,3503,367,21,93,270,1,1.5364,5.99,Regular
5491984,2013-11-15 00:00:00,10,5720101,3503,367,21,93,270,1,1.5364,5.99,Regular
5491816,2013-11-15 00:00:00,10,954474,3503,367,21,93,270,1,1.5364,5.99,Regular
5492002,2013-11-15 00:00:00,10,5720081,3503,367,21,93,270,1,1.5364,5.99,Regular
6472367,2013-11-15 00:00:00,11,13473,3503,367,21,93,270,1,1.5388,5.99,Regular
7226182,2013-11-15 00:00:00,12,687937,3503,367,21,93,270,5,1.5363,5.99,Regular
6472379,2013-11-15 00:00:00,11,13446,3503,367,21,93,270,1,1.5388,5.99,Regular
7226370,2013-11-15 00:00:00,12,1384784,3503,367,21,93,270,1,1.5363,5.99,Regular
8959152,2013-11-15 00:00:00,15,1958464,3503,367,21,93,270,1,1.5371,5.99,Regular
8957259,2013-11-15 00:00:00,15,15105,3503,367,21,93,270,1,1.5371,5.99,Regular
8955921,2013-11-15 00:00:00,15,1715842,3503,367,21,93,270,1,1.5371,5.99,Regular
10280842,2013-11-16 00:00:00,16,2017591,3503,367,21,93,270,1,1.5439,5.99,Regular
12185406,2013-11-16 00:00:00,20,2888783,3503,367,21,93,270,1,1.537,5.99,Regular
12186126,2013-11-16 00:00:00,20,2825807,3503,367,21,93,270,1,1.537,5.99,Regular
12185237,2013-11-16 00:00:00,20,2970139,3503,367,21,93,270,1,1.537,5.99,Regular
12184075,2013-11-16 00:00:00,20,2914957,3503,367,21,93,270,1,1.537,5.99,Regular
14795369,2013-11-16 00:00:00,23,1933563,3503,367,21,93,270,1,1.5414,5.99,Regular
16438726,2013-11-16 00:00:00,25,3985562,3503,367,21,93,270,1,1.5387,5.99,Regular
16439112,2013-11-16 00:00:00,25,NULL,3503,367,21,93,270,1,1.5387,5.99,Regular
16438702,2013-11-16 00:00:00,25,3985595,3503,367,21,93,270,1,1.5387,5.99,Regular
16437907,2013-11-16 00:00:00,25,NULL,3503,367,21,93,270,1,1.5387,2.99,Regular
17248749,2013-11-16 00:00:00,26,NULL,3503,367,21,93,270,1,1.5396,5.99,Regular
18868676,2013-11-16 00:00:00,29,4377741,3503,367,21,93,270,1,1.5424,5.99,Regular
18867943,2013-11-16 00:00:00,29,4375619,3503,367,21,93,270,1,1.5424,5.99,Regular
18415207,2013-11-16 00:00:00,28,4367540,3503,367,21,93,270,1,1.537,5.99,Regular
19491334,2013-11-16 00:00:00,30,NULL,3503,367,21,93,270,1,1.5437,2.99,Regular
20977995,2013-11-16 00:00:00,33,NULL,3503,367,21,93,270,1,1.5367,2.99,Regular
21944294,2013-11-16 00:00:00,34,5122245,3503,367,21,93,270,1,1.5356,5.99,Regular
23681856,2013-11-16 00:00:00,36,5319851,3503,367,21,93,270,1,1.5316,5.99,Regular
24152100,2013-11-16 00:00:00,37,5418865,3503,367,21,93,270,1,1.537,5.99,Regular
25073202,2013-11-16 00:00:00,39,23896,3503,367,21,93,270,1,1.5397,5.99,Regular
25761580,2013-11-16 00:00:00,40,3840683,3503,367,21,93,270,1,1.5425,5.99,Regular
25760157,2013-11-16 00:00:00,40,3663330,3503,367,21,93,270,1,1.5425,5.99,Regular
230990,2013-11-16 00:00:00,5,59442,3503,367,21,93,270,1,1.5396,5.99,Regular
704909,2013-11-16 00:00:00,6,162528,3503,367,21,93,270,1,1.536,5.99,Regular
704004,2013-11-16 00:00:00,6,5695144,3503,367,21,93,270,1,1.536,5.99,Regular
705045,2013-11-16 00:00:00,6,184140,3503,367,21,93,270,1,1.536,5.99,Regular
2057740,2013-11-16 00:00:00,7,5625314,3503,367,21,93,270,1,1.5367,5.99,Regular
2058415,2013-11-16 00:00:00,7,567767,3503,367,21,93,270,1,1.5367,5.99,Regular
3060465,2013-11-16 00:00:00,8,790499,3503,367,21,93,270,1,1.535,5.99,Regular
3060493,2013-11-16 00:00:00,8,790491,3503,367,21,93,270,1,1.535,5.99,Regular
3058035,2013-11-16 00:00:00,8,NULL,3503,367,21,93,270,1,1.535,5.99,Regular
3059421,2013-11-16 00:00:00,8,682168,3503,367,21,93,270,1,1.535,5.99,Regular
3057994,2013-11-16 00:00:00,8,848957,3503,367,21,93,270,1,1.535,5.99,Regular
4468722,2013-11-16 00:00:00,9,990535,3503,367,21,93,270,1,1.5365,5.99,Regular
4466805,2013-11-16 00:00:00,9,933926,3503,367,21,93,270,1,1.5365,5.99,Regular
4467444,2013-11-16 00:00:00,9,1032153,3503,367,21,93,270,1,1.5365,5.99,Regular
4466150,2013-11-16 00:00:00,9,4327769,3503,367,21,93,270,1,1.5365,5.99,Regular
4466209,2013-11-16 00:00:00,9,993588,3503,367,21,93,270,1,1.5365,5.99,Regular
7227458,2013-11-16 00:00:00,12,1444536,3503,367,21,93,270,1,1.5363,5.99,Regular
7227737,2013-11-16 00:00:00,12,1395761,3503,367,21,93,270,1,1.5363,5.99,Regular
8390240,2013-11-16 00:00:00,14,2137753,3503,367,21,93,270,2,1.5394,3,Regular
8390516,2013-11-16 00:00:00,14,134862,3503,367,21,93,270,1,1.5394,5.99,Regular
8962324,2013-11-16 00:00:00,15,3811292,3503,367,21,93,270,1,1.5371,5.99,Regular
8962031,2013-11-16 00:00:00,15,1952277,3503,367,21,93,270,1,1.5371,5.99,Regular
8961302,2013-11-16 00:00:00,15,1958679,3503,367,21,93,270,1,1.5371,5.99,Regular
12188261,2013-11-17 00:00:00,20,1870775,3503,367,21,93,270,1,1.537,5.99,Regular
13116284,2013-11-17 00:00:00,21,3225917,3503,367,21,93,270,1,1.5404,5.99,Regular
17250550,2013-11-17 00:00:00,26,4204049,3503,367,21,93,270,1,1.5396,5.99,Regular
20599348,2013-11-17 00:00:00,32,8034,3503,367,21,93,270,1,1.5431,5.99,Regular
20599358,2013-11-17 00:00:00,32,8035,3503,367,21,93,270,1,1.5431,5.99,Regular
20599624,2013-11-17 00:00:00,32,5816254,3503,367,21,93,270,1,1.5431,5.99,Regular
21947425,2013-11-17 00:00:00,34,5118025,3503,367,21,93,270,1,1.5356,5.99,Regular
22969452,2013-11-17 00:00:00,35,5252355,3503,367,21,93,270,1,1.5407,5.99,Regular
23682471,2013-11-17 00:00:00,36,5325282,3503,367,21,93,270,1,1.5316,5.99,Regular
24153008,2013-11-17 00:00:00,37,1346622,3503,367,21,93,270,1,1.537,5.99,Regular
25075237,2013-11-17 00:00:00,39,3986818,3503,367,21,93,270,1,1.5397,5.99,Regular
232453,2013-11-17 00:00:00,5,25637,3503,367,21,93,270,1,1.5396,5.99,Regular
708332,2013-11-17 00:00:00,6,325952,3503,367,21,93,270,1,1.536,5.99,Regular
3061812,2013-11-17 00:00:00,8,652296,3503,367,21,93,270,1,1.535,5.99,Regular
3061858,2013-11-17 00:00:00,8,652284,3503,367,21,93,270,1,1.535,5.99,Regular
3061383,2013-11-17 00:00:00,8,843521,3503,367,21,93,270,1,1.535,5.99,Regular
7230051,2013-11-17 00:00:00,12,1438867,3503,367,21,93,270,1,1.5363,5.99,Regular
8965579,2013-11-17 00:00:00,15,1816853,3503,367,21,93,270,1,1.5371,5.99,Regular
8965897,2013-11-17 00:00:00,15,13496,3503,367,21,93,270,1,1.5371,5.99,Regular
10284509,2013-11-18 00:00:00,16,2122096,3503,367,21,93,270,1,1.5439,2.99,Flyer
10960245,2013-11-18 00:00:00,17,5857602,3503,367,21,93,270,1,1.5383,2.99,Flyer
10959208,2013-11-18 00:00:00,17,22091,3503,367,21,93,270,1,1.5383,2.99,Flyer
10960243,2013-11-18 00:00:00,17,5857576,3503,367,21,93,270,1,1.5383,2.99,Flyer
12190451,2013-11-18 00:00:00,20,2874354,3503,367,21,93,270,1,1.537,2.99,Flyer
12188734,2013-11-18 00:00:00,20,2756888,3503,367,21,93,270,3,1.537,2.99,Flyer
12189704,2013-11-18 00:00:00,20,2860199,3503,367,21,93,270,1,1.537,2.99,Flyer
13118419,2013-11-18 00:00:00,21,NULL,3503,367,21,93,270,1,1.5404,2.99,Flyer
14068485,2013-11-18 00:00:00,22,3260037,3503,367,21,93,270,1,1.536,2.99,Flyer
14068527,2013-11-18 00:00:00,22,3289470,3503,367,21,93,270,1,1.536,2.99,Flyer
14067950,2013-11-18 00:00:00,22,3444714,3503,367,21,93,270,1,1.536,2.99,Flyer
14068768,2013-11-18 00:00:00,22,5877145,3503,367,21,93,270,1,1.536,2.99,Flyer
14068952,2013-11-18 00:00:00,22,3268593,3503,367,21,93,270,1,1.536,2.99,Flyer
14068930,2013-11-18 00:00:00,22,3268580,3503,367,21,93,270,1,1.536,2.99,Flyer
14801704,2013-11-18 00:00:00,23,3476457,3503,367,21,93,270,1,1.5414,2.99,Flyer
15611665,2013-11-18 00:00:00,24,3663627,3503,367,21,93,270,1,1.539,2.99,Flyer
15611993,2013-11-18 00:00:00,24,3760212,3503,367,21,93,270,1,1.539,2.99,Flyer
14801427,2013-11-18 00:00:00,23,3536871,3503,367,21,93,270,1,1.5414,2.99,Flyer
16441898,2013-11-18 00:00:00,25,5757863,3503,367,21,93,270,1,1.5387,2.99,Flyer
15612755,2013-11-18 00:00:00,24,3721835,3503,367,21,93,270,1,1.539,2.99,Flyer
16443583,2013-11-18 00:00:00,25,4033856,3503,367,21,93,270,1,1.5387,2.99,Flyer
16443571,2013-11-18 00:00:00,25,4033821,3503,367,21,93,270,1,1.5387,2.99,Flyer
16443564,2013-11-18 00:00:00,25,4033837,3503,367,21,93,270,1,1.5387,2.99,Flyer
16442411,2013-11-18 00:00:00,25,3893710,3503,367,21,93,270,1,1.5387,2.99,Flyer
17250879,2013-11-18 00:00:00,26,4161068,3503,367,21,93,270,1,1.5396,2.99,Flyer
17790698,2013-11-18 00:00:00,27,4305442,3503,367,21,93,270,1,1.5374,2.99,Flyer
17790740,2013-11-18 00:00:00,27,4263961,3503,367,21,93,270,1,1.5374,2.99,Flyer
17251434,2013-11-18 00:00:00,26,3301375,3503,367,21,93,270,1,1.5396,2.99,Flyer
20981315,2013-11-18 00:00:00,33,4971258,3503,367,21,93,270,1,1.5367,2.99,Flyer
20981585,2013-11-18 00:00:00,33,4972027,3503,367,21,93,270,1,1.5367,2.99,Flyer
20982709,2013-11-18 00:00:00,33,4894061,3503,367,21,93,270,1,1.5367,2.99,Flyer
20981905,2013-11-18 00:00:00,33,4918486,3503,367,21,93,270,1,1.5367,2.99,Flyer
20982698,2013-11-18 00:00:00,33,4894000,3503,367,21,93,270,1,1.5367,2.99,Flyer
21949036,2013-11-18 00:00:00,34,5003314,3503,367,21,93,270,1,1.5356,2.99,Flyer
21949651,2013-11-18 00:00:00,34,5003146,3503,367,21,93,270,1,1.5356,2.99,Flyer
21948586,2013-11-18 00:00:00,34,5002230,3503,367,21,93,270,1,1.5356,2.99,Flyer
21948017,2013-11-18 00:00:00,34,NULL,3503,367,21,93,270,1,1.5356,2.99,Flyer
22972570,2013-11-18 00:00:00,35,5170444,3503,367,21,93,270,1,1.5407,2.99,Flyer
22972994,2013-11-18 00:00:00,35,5143923,3503,367,21,93,270,1,1.5407,2.99,Flyer
22972885,2013-11-18 00:00:00,35,5148507,3503,367,21,93,270,1,1.5407,2.99,Flyer
22970951,2013-11-18 00:00:00,35,5266717,3503,367,21,93,270,3,1.5407,2.99,Flyer
22971833,2013-11-18 00:00:00,35,4612897,3503,367,21,93,270,1,1.5407,2.99,Flyer
23683632,2013-11-18 00:00:00,36,5360438,3503,367,21,93,270,1,1.5316,2.99,Flyer
23683498,2013-11-18 00:00:00,36,5287064,3503,367,21,93,270,1,1.5316,2.99,Flyer
25076921,2013-11-18 00:00:00,39,5506266,3503,367,21,93,270,1,1.5397,2.99,Flyer
25076802,2013-11-18 00:00:00,39,NULL,3503,367,21,93,270,1,1.5397,2.99,Flyer
25076745,2013-11-18 00:00:00,39,NULL,3503,367,21,93,270,1,1.5397,2.99,Flyer
25078110,2013-11-18 00:00:00,39,5223623,3503,367,21,93,270,1,1.5397,2.99,Flyer
25077491,2013-11-18 00:00:00,39,5535310,3503,367,21,93,270,1,1.5397,2.99,Flyer
25078027,2013-11-18 00:00:00,39,3560607,3503,367,21,93,270,1,1.5397,2.99,Flyer
25077992,2013-11-18 00:00:00,39,2333965,3503,367,21,93,270,1,1.5397,2.99,Flyer
25077463,2013-11-18 00:00:00,39,NULL,3503,367,21,93,270,1,1.5397,2.99,Flyer
25078001,2013-11-18 00:00:00,39,3560677,3503,367,21,93,270,1,1.5397,2.99,Flyer
25764330,2013-11-18 00:00:00,40,3738814,3503,367,21,93,270,1,1.5425,2.99,Flyer
25764324,2013-11-18 00:00:00,40,3738804,3503,367,21,93,270,1,1.5425,2.99,Flyer
233167,2013-11-18 00:00:00,5,92424,3503,367,21,93,270,1,1.5396,2.99,Flyer
711780,2013-11-18 00:00:00,6,124978,3503,367,21,93,270,1,1.536,2.99,Flyer
709638,2013-11-18 00:00:00,6,132302,3503,367,21,93,270,1,1.536,2.99,Flyer
709632,2013-11-18 00:00:00,6,132253,3503,367,21,93,270,1,1.536,2.99,Flyer
709676,2013-11-18 00:00:00,6,132227,3503,367,21,93,270,1,1.536,2.99,Flyer
712686,2013-11-18 00:00:00,6,122171,3503,367,21,93,270,1,1.536,2.99,Flyer
712404,2013-11-18 00:00:00,6,165862,3503,367,21,93,270,1,1.536,2.99,Flyer
709989,2013-11-18 00:00:00,6,303551,3503,367,21,93,270,1,1.536,2.99,Flyer
710529,2013-11-18 00:00:00,6,1612542,3503,367,21,93,270,1,1.536,2.99,Flyer
711339,2013-11-18 00:00:00,6,312310,3503,367,21,93,270,1,1.536,2.99,Flyer
709652,2013-11-18 00:00:00,6,132228,3503,367,21,93,270,1,1.536,2.99,Flyer
709608,2013-11-18 00:00:00,6,132224,3503,367,21,93,270,1,1.536,2.99,Flyer
711366,2013-11-18 00:00:00,6,312258,3503,367,21,93,270,1,1.536,2.99,Flyer
711300,2013-11-18 00:00:00,6,2134247,3503,367,21,93,270,1,1.536,2.99,Flyer
711432,2013-11-18 00:00:00,6,158052,3503,367,21,93,270,1,1.536,2.99,Flyer
711154,2013-11-18 00:00:00,6,5739544,3503,367,21,93,270,1,1.536,2.99,Flyer
2062640,2013-11-18 00:00:00,7,530328,3503,367,21,93,270,1,1.5367,2.99,Flyer
3067367,2013-11-18 00:00:00,8,5873532,3503,367,21,93,270,1,1.535,2.99,Flyer
3064501,2013-11-18 00:00:00,8,626492,3503,367,21,93,270,1,1.535,2.99,Flyer
3066002,2013-11-18 00:00:00,8,785857,3503,367,21,93,270,1,1.535,2.99,Flyer
3065717,2013-11-18 00:00:00,8,685436,3503,367,21,93,270,1,1.535,2.99,Flyer
3065151,2013-11-18 00:00:00,8,849793,3503,367,21,93,270,1,1.535,2.99,Flyer
3065209,2013-11-18 00:00:00,8,849836,3503,367,21,93,270,1,1.535,2.99,Flyer
3065031,2013-11-18 00:00:00,8,774623,3503,367,21,93,270,1,1.535,2.99,Flyer
3066707,2013-11-18 00:00:00,8,5863630,3503,367,21,93,270,1,1.535,2.99,Flyer
3064548,2013-11-18 00:00:00,8,608712,3503,367,21,93,270,1,1.535,2.99,Flyer
4471000,2013-11-18 00:00:00,9,1024638,3503,367,21,93,270,1,1.5365,2.99,Flyer
7231602,2013-11-18 00:00:00,12,NULL,3503,367,21,93,270,1,1.5363,2.99,Flyer
7795698,2013-11-18 00:00:00,13,5853927,3503,367,21,93,270,1,1.5431,2.99,Flyer
7795332,2013-11-18 00:00:00,13,5618687,3503,367,21,93,270,1,1.5431,2.99,Flyer
8392047,2013-11-18 00:00:00,14,1608310,3503,367,21,93,270,1,1.5394,2.99,Flyer
8968534,2013-11-18 00:00:00,15,1669073,3503,367,21,93,270,1,1.5371,2.99,Flyer
8968489,2013-11-18 00:00:00,15,1663624,3503,367,21,93,270,2,1.5371,2.99,Flyer
8967808,2013-11-18 00:00:00,15,1736718,3503,367,21,93,270,1,1.5371,2.99,Flyer
10284929,2013-11-19 00:00:00,16,2018195,3503,367,21,93,270,1,1.5439,2.99,Flyer
10285213,2013-11-19 00:00:00,16,2011137,3503,367,21,93,270,1,1.5439,2.99,Flyer
10287108,2013-11-19 00:00:00,16,5727227,3503,367,21,93,270,1,1.5439,2.99,Flyer
10286544,2013-11-19 00:00:00,16,2012983,3503,367,21,93,270,1,1.5439,2.99,Flyer
10285499,2013-11-19 00:00:00,16,NULL,3503,367,21,93,270,1,1.5439,2.99,Flyer
10286503,2013-11-19 00:00:00,16,2013011,3503,367,21,93,270,1,1.5439,2.99,Flyer
10961865,2013-11-19 00:00:00,17,2141977,3503,367,21,93,270,1,1.5383,2.99,Flyer
10962024,2013-11-19 00:00:00,17,5754692,3503,367,21,93,270,1,1.5383,2.99,Flyer
10960789,2013-11-19 00:00:00,17,2144576,3503,367,21,93,270,1,1.5383,2.99,Flyer
10960781,2013-11-19 00:00:00,17,5879794,3503,367,21,93,270,3,1.5383,2.99,Flyer
10961510,2013-11-19 00:00:00,17,161676,3503,367,21,93,270,1,1.5383,2.99,Flyer
10962342,2013-11-19 00:00:00,17,5651540,3503,367,21,93,270,1,1.5383,2.99,Flyer
10962504,2013-11-19 00:00:00,17,2182079,3503,367,21,93,270,1,1.5383,2.99,Flyer
10962580,2013-11-19 00:00:00,17,5887302,3503,367,21,93,270,1,1.5383,2.99,Flyer
11570062,2013-11-19 00:00:00,18,2353009,3503,367,21,93,270,1,1.5419,2.99,Flyer
11570126,2013-11-19 00:00:00,18,2400703,3503,367,21,93,270,1,1.5419,2.99,Flyer
11570066,2013-11-19 00:00:00,18,2353010,3503,367,21,93,270,1,1.5419,2.99,Flyer
11570684,2013-11-19 00:00:00,18,NULL,3503,367,21,93,270,1,1.5419,2.99,Flyer
11570541,2013-11-19 00:00:00,18,2323492,3503,367,21,93,270,1,1.5419,2.99,Flyer
10960567,2013-11-19 00:00:00,17,5840350,3503,367,21,93,270,1,1.5383,2.99,Flyer
10960475,2013-11-19 00:00:00,17,2151348,3503,367,21,93,270,1,1.5383,2.99,Flyer
10960415,2013-11-19 00:00:00,17,2151380,3503,367,21,93,270,1,1.5383,2.99,Flyer
10962252,2013-11-19 00:00:00,17,165795,3503,367,21,93,270,1,1.5383,2.99,Flyer
10961994,2013-11-19 00:00:00,17,5827271,3503,367,21,93,270,1,1.5383,2.99,Flyer
12191936,2013-11-19 00:00:00,20,2932810,3503,367,21,93,270,1,1.537,2.99,Flyer
12192003,2013-11-19 00:00:00,20,2874690,3503,367,21,93,270,1,1.537,2.99,Flyer
12193259,2013-11-19 00:00:00,20,17246,3503,367,21,93,270,2,1.537,2.99,Flyer
13122913,2013-11-19 00:00:00,21,3123135,3503,367,21,93,270,1,1.5404,2.99,Flyer
13123721,2013-11-19 00:00:00,21,1740660,3503,367,21,93,270,1,1.5404,2.99,Flyer
12193730,2013-11-19 00:00:00,20,2814707,3503,367,21,93,270,1,1.537,2.99,Flyer
12193792,2013-11-19 00:00:00,20,2888606,3503,367,21,93,270,1,1.537,2.99,Flyer
12193438,2013-11-19 00:00:00,20,2786361,3503,367,21,93,270,1,1.537,2.99,Flyer
12193723,2013-11-19 00:00:00,20,2814699,3503,367,21,93,270,1,1.537,2.99,Flyer
12192510,2013-11-19 00:00:00,20,2756849,3503,367,21,93,270,1,1.537,2.99,Flyer
13124680,2013-11-19 00:00:00,21,5853302,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124740,2013-11-19 00:00:00,21,3558495,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124843,2013-11-19 00:00:00,21,3040549,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124996,2013-11-19 00:00:00,21,3007084,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124749,2013-11-19 00:00:00,21,3040485,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124954,2013-11-19 00:00:00,21,3007084,3503,367,21,93,270,1,1.5404,2.99,Flyer
13123373,2013-11-19 00:00:00,21,3068551,3503,367,21,93,270,1,1.5404,2.99,Flyer
12194440,2013-11-19 00:00:00,20,2918674,3503,367,21,93,270,1,1.537,2.99,Flyer
12194523,2013-11-19 00:00:00,20,2882636,3503,367,21,93,270,1,1.537,2.99,Flyer
13121878,2013-11-19 00:00:00,21,3007895,3503,367,21,93,270,1,1.5404,2.99,Flyer
13123114,2013-11-19 00:00:00,21,3024572,3503,367,21,93,270,1,1.5404,2.99,Flyer
13121967,2013-11-19 00:00:00,21,5847000,3503,367,21,93,270,1,1.5404,2.99,Flyer
13122227,2013-11-19 00:00:00,21,5647556,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124559,2013-11-19 00:00:00,21,3139084,3503,367,21,93,270,1,1.5404,2.99,Flyer
13123830,2013-11-19 00:00:00,21,3016776,3503,367,21,93,270,1,1.5404,2.99,Flyer
13124146,2013-11-19 00:00:00,21,3161295,3503,367,21,93,270,1,1.5404,2.99,Flyer
13123793,2013-11-19 00:00:00,21,3016708,3503,367,21,93,270,1,1.5404,2.99,Flyer
14070040,2013-11-19 00:00:00,22,3260898,3503,367,21,93,270,1,1.536,2.99,Flyer
